,Date,ClientCode,symbol,exp,strk_x,opt,bfLong,bfShort,dayBq,daySQ,SettlementP,NetQ,Token,ins,strk_y,strk1
203,23 JAN 2023,A1877,BAJAJFINSV,20230125,1500.0,CE,500,0,0,0,0.35,500,73884,OPTSTK,1500.00,1500.0
204,23 JAN 2023,A1877,WIPRO,20230125,450.0,CE,0,6000,0,0,0.05,-6000,153951,OPTSTK,450.00,450.0
205,23 JAN 2023,A1946,BANKNIFTY,20230125,42700.0,PE,0,0,7050,7050,132.3,0,55519,OPTIDX,42700.00,42700.0
206,23 JAN 2023,A1946,BANKNIFTY,20230125,42700.0,CE,0,150,775,625,291.55,0,55518,OPTIDX,42700.00,42700.0
207,23 JAN 2023,A1946,NIFTY,20230125,18200.0,CE,0,0,850,0,38.65,850,55902,OPTIDX,18200.00,18200.0
208,23 JAN 2023,A1946,NIFTY,20230125,18150.0,PE,0,0,1650,1000,64.75,650,55901,OPTIDX,18150.00,18150.0
209,23 JAN 2023,A1959,ADANIENT,20230125,0.0, ,1500,0,0,0,3435.95,1500,36152,FUTSTK, ,0.0
210,23 JAN 2023,A1959,BAJFINANCE,20230125,6300.0,CE,0,750,750,0,1.7,0,74218,OPTSTK,6300.00,6300.0
211,23 JAN 2023,A1959,MARUTI,20230125,8500.0,CE,0,200,0,0,48.65,-200,121969,OPTSTK,8500.00,8500.0
212,23 JAN 2023,A1959,ONGC,20230125,120.0,PE,0,23100,0,0,0.05,-23100,55047,OPTSTK,120.00,120.0
213,23 JAN 2023,A1959,RELIANCE,20230125,2500.0,CE,0,2500,2500,0,2.4,0,148463,OPTSTK,2500.00,2500.0
214,23 JAN 2023,A1959,NIFTY,20230125,0.0, ,500,0,0,500,18148.15,0,35048,FUTIDX, ,0.0
215,23 JAN 2023,A1977,NIFTY,20230125,18800.0,CE,500,0,0,500,1.4,0,55928,OPTIDX,18800.00,18800.0
216,23 JAN 2023,A2142,NIFTY,20230125,0.0, ,50,0,0,50,18148.15,0,35048,FUTIDX, ,0.0
217,23 JAN 2023,A2158,ONGC,20230223,0.0, ,3850,0,0,0,152.45,3850,57685,FUTSTK, ,0.0
218,23 JAN 2023,A2158,TATAPOWER,20230125,0.0, ,13500,0,0,0,207.35,13500,55288,FUTSTK, ,0.0
219,23 JAN 2023,A2158,TATASTEEL,20230223,0.0, ,5500,0,0,0,122.9,5500,57718,FUTSTK, ,0.0
220,23 JAN 2023,A2166,ADANIENT,20230125,0.0, ,4750,0,0,4750,3435.95,0,36152,FUTSTK, ,0.0
221,23 JAN 2023,A2221,HDFCBANK,20230223,1620.0,PE,0,1650,0,0,13.45,-1650,80478,OPTSTK,1620.00,1620.0
222,23 JAN 2023,A2221,INDUSINDBK,20230125,1200.0,PE,0,900,900,0,7.95,0,116264,OPTSTK,1200.00,1200.0
223,23 JAN 2023,A2268,ADANIPORTS,20230125,0.0, ,2500,0,0,0,770.35,2500,36153,FUTSTK, ,0.0
224,23 JAN 2023,A2268,BANKBARODA,20230223,165.0,PE,0,5850,0,0,1.45,-5850,64483,OPTSTK,165.00,165.0
225,23 JAN 2023,A2684,BAJFINANCE,20230125,0.0, ,2250,0,0,0,5875.0,2250,38798,FUTSTK, ,0.0
226,23 JAN 2023,A2684,BANDHANBNK,20230125,0.0, ,0,0,73800,63000,247.75,10800,38903,FUTSTK, ,0.0
227,23 JAN 2023,A2684,CANFINHOME,20230125,0.0, ,0,0,5850,5850,551.5,0,46392,FUTSTK, ,0.0
228,23 JAN 2023,A2684,DELTACORP,20230125,0.0, ,2800,0,0,0,206.15,2800,48120,FUTSTK, ,0.0
229,23 JAN 2023,A2684,INDIACEM,20230125,0.0, ,0,0,14500,14500,207.9,0,48226,FUTSTK, ,0.0
230,23 JAN 2023,A2684,KOTAKBANK,20230125,0.0, ,0,0,2400,2400,1788.65,0,48252,FUTSTK, ,0.0
231,23 JAN 2023,A2684,BHEL,20230125,83.0,CE,0,0,10500,21000,0.3,-10500,81173,OPTSTK,83.00,83.0
232,23 JAN 2023,A2684,BANKBARODA,20230125,175.0,PE,0,5850,17550,11700,0.15,0,76071,OPTSTK,175.00,175.0
233,23 JAN 2023,A2684,CONCOR,20230125,800.0,CE,5000,0,0,0,0.3,5000,85930,OPTSTK,800.00,800.0
234,23 JAN 2023,A2684,DABUR,20230125,520.0,PE,0,33750,0,0,0.05,-33750,87359,OPTSTK,520.00,520.0
235,23 JAN 2023,A2684,DABUR,20230125,530.0,PE,35000,0,0,0,0.1,35000,87363,OPTSTK,530.00,530.0
236,23 JAN 2023,A2684,INDUSINDBK,20230125,1160.0,PE,0,6300,6300,0,1.2,0,116260,OPTSTK,1160.00,1160.0
237,23 JAN 2023,A2684,INDIACEM,20230125,210.0,CE,0,0,14500,14500,1.25,0,115857,OPTSTK,210.00,210.0
238,23 JAN 2023,MAS12027,INFY,20230223,0.0, ,400,0,0,400,1559.05,0,53761,FUTSTK, ,0.0
239,23 JAN 2023,MAS44002,GNFC,20230125,0.0, ,1300,0,1300,1300,580.2,1300,48138,FUTSTK, ,0.0
240,23 JAN 2023,MAS44004,HCLTECH,20230223,0.0, ,700,0,0,0,1125.9,700,50569,FUTSTK, ,0.0
241,23 JAN 2023,MAS44020,HDFCBANK,20230223,0.0, ,550,0,0,0,1681.25,550,52157,FUTSTK, ,0.0
242,23 JAN 2023,MAS44038,JINDALSTEL,20230223,600.0,CE,1250,0,0,0,27.45,1250,91522,OPTSTK,600.00,600.0
243,23 JAN 2023,MASYV028,NIFTY,20230125,18300.0,PE,0,0,250,250,166.2,0,55907,OPTIDX,18300.00,18300.0
244,23 JAN 2023,MDS002,BANKNIFTY,20230125,42600.0,CE,0,0,1000,1000,361.25,0,55516,OPTIDX,42600.00,42600.0
245,23 JAN 2023,MDS007,BANKNIFTY,20230125,40200.0,PE,0,0,100,100,3.85,0,55443,OPTIDX,40200.00,40200.0
246,23 JAN 2023,MDS009,BANKNIFTY,20230125,45600.0,CE,0,0,100,100,3.2,0,46061,OPTIDX,45600.00,45600.0
247,23 JAN 2023,MDS010,BANKNIFTY,20230125,42900.0,PE,0,0,75,75,215.25,0,55524,OPTIDX,42900.00,42900.0
248,23 JAN 2023,MDS010,BANKNIFTY,20230125,42900.0,CE,0,0,100,100,175.9,0,55523,OPTIDX,42900.00,42900.0
249,23 JAN 2023,MDS012,BANKNIFTY,20230125,42600.0,CE,0,0,200,200,361.25,0,55516,OPTIDX,42600.00,42600.0
250,23 JAN 2023,MDS012,BANKNIFTY,20230125,43000.0,PE,0,0,225,225,269.55,0,55526,OPTIDX,43000.00,43000.0
251,23 JAN 2023,MDS016,BANKNIFTY,20230125,45500.0,CE,0,0,100,100,3.45,0,55595,OPTIDX,45500.00,45500.0
252,23 JAN 2023,MDS016,BANKNIFTY,20230125,42900.0,PE,0,0,75,75,215.25,0,55524,OPTIDX,42900.00,42900.0
253,23 JAN 2023,MDS016,BANKNIFTY,20230125,40100.0,PE,0,0,100,100,3.8,0,55441,OPTIDX,40100.00,40100.0
254,23 JAN 2023,MDS016,BANKNIFTY,20230125,42700.0,CE,0,0,100,100,291.55,0,55518,OPTIDX,42700.00,42700.0
255,23 JAN 2023,MDS016,BANKNIFTY,20230125,40300.0,PE,0,0,100,100,4.0,0,55445,OPTIDX,40300.00,40300.0
256,23 JAN 2023,MHM01045,BANKBARODA,20230223,0.0, ,5850,0,0,0,181.85,5850,48817,FUTSTK, ,0.0
257,23 JAN 2023,MHM01045,CANBK,20230125,0.0, ,2700,0,0,0,323.65,2700,46089,FUTSTK, ,0.0
258,23 JAN 2023,MHM01213,NATIONALUM,20230125,0.0, ,7500,0,0,0,83.65,7500,52457,FUTSTK, ,0.0
259,23 JAN 2023,MHMZB081,JUBLFOOD,20230125,550.0,CE,1250,0,0,0,0.25,1250,118776,OPTSTK,550.00,550.0
260,23 JAN 2023,MM736,TCS,20230125,0.0, ,350,0,0,0,3415.15,350,55290,FUTSTK, ,0.0
261,23 JAN 2023,MTJ01010,NIFTY,20230125,17700.0,PE,350,0,0,350,2.65,0,55868,OPTIDX,17700.00,17700.0
262,23 JAN 2023,MU1TJPP001,ABFRL,20230223,0.0, ,5200,0,0,0,262.55,5200,48776,FUTSTK, ,0.0
263,23 JAN 2023,NRD001,RBLBANK,20230125,165.0,PE,5000,0,0,0,0.75,5000,148150,OPTSTK,165.00,165.0
264,23 JAN 2023,NRP009,BANKNIFTY,20230125,42500.0,PE,1700,0,0,0,77.05,1700,55515,OPTIDX,42500.00,42500.0
265,23 JAN 2023,6405,ABB,20230125,0.0, ,3500,0,0,1500,2946.25,2000,35197,FUTSTK, ,0.0
266,23 JAN 2023,6405,APOLLOTYRE,20230223,0.0, ,3500,0,0,0,317.65,3500,48798,FUTSTK, ,0.0
267,23 JAN 2023,6405,AUROPHARMA,20230125,0.0, ,0,0,0,3000,447.3,-3000,36912,FUTSTK, ,0.0
268,23 JAN 2023,6405,AXISBANK,20230125,0.0, ,0,426000,616800,132000,933.2,58800,37579,FUTSTK, ,0.0
269,23 JAN 2023,6405,CONCOR,20230125,0.0, ,2000,0,1000,1000,701.9,2000,48105,FUTSTK, ,0.0
270,23 JAN 2023,6405,DLF,20230125,0.0, ,1650,0,0,0,369.55,1650,48123,FUTSTK, ,0.0
271,23 JAN 2023,6405,GAIL,20230125,0.0, ,45750,0,192150,228750,102.15,9150,48135,FUTSTK, ,0.0
272,23 JAN 2023,6405,HINDCOPPER,20230125,0.0, ,52800,0,33600,72000,129.55,14400,48174,FUTSTK, ,0.0
273,23 JAN 2023,6405,HINDUNILVR,20230125,0.0, ,1500,0,300,0,2593.05,1800,48177,FUTSTK, ,0.0
274,23 JAN 2023,A1675,BANKNIFTY,20230125,41800.0,PE,0,200,200,0,12.9,0,55497,OPTIDX,41800.00,41800.0
275,23 JAN 2023,A1675,BANKNIFTY,20230125,42500.0,PE,0,200,0,0,77.05,-200,55515,OPTIDX,42500.00,42500.0
276,23 JAN 2023,A1675,BANKNIFTY,20230125,42800.0,CE,0,200,0,0,229.5,-200,55520,OPTIDX,42800.00,42800.0
277,23 JAN 2023,A1675,BANKNIFTY,20230125,43400.0,PE,0,0,200,200,568.8,0,55537,OPTIDX,43400.00,43400.0
278,23 JAN 2023,A1676,BANKNIFTY,20230125,42500.0,PE,0,0,1050,1050,77.05,0,55515,OPTIDX,42500.00,42500.0
279,23 JAN 2023,A1676,BANKNIFTY,20230125,42800.0,CE,225,0,0,225,229.5,0,55520,OPTIDX,42800.00,42800.0
280,23 JAN 2023,A1877,BHARTIARTL,20230125,820.0,CE,0,2850,0,0,0.25,-2850,80615,OPTSTK,820.00,820.0
281,23 JAN 2023,A1877,KOTAKBANK,20230125,1680.0,PE,400,0,0,0,0.15,400,119088,OPTSTK,1680.00,1680.0
282,23 JAN 2023,A1877,BANKNIFTY,20230125,43500.0,CE,100,0,0,100,19.25,0,55538,OPTIDX,43500.00,43500.0
283,23 JAN 2023,A1877,BANKNIFTY,20230125,41500.0,PE,100,0,0,100,8.6,0,55480,OPTIDX,41500.00,41500.0
284,23 JAN 2023,A1946,BANKNIFTY,20230125,42200.0,PE,750,0,0,750,33.3,0,55508,OPTIDX,42200.00,42200.0
285,23 JAN 2023,A1946,BANKNIFTY,20230125,44000.0,CE,0,2000,2000,0,5.25,0,55556,OPTIDX,44000.00,44000.0
286,23 JAN 2023,A1959,ADANIPORTS,20230125,0.0, ,7500,0,0,0,770.35,7500,36153,FUTSTK, ,0.0
287,23 JAN 2023,A1959,RELIANCE,20230125,0.0, ,0,2500,1000,0,2432.95,-1500,55270,FUTSTK, ,0.0
288,23 JAN 2023,A1959,SUNTV,20230125,0.0, ,18000,0,0,0,490.9,18000,55280,FUTSTK, ,0.0
289,23 JAN 2023,A1959,ADANIENT,20230125,3500.0,CE,0,500,0,0,9.2,-500,58431,OPTSTK,3500.00,3500.0
290,23 JAN 2023,A1959,ADANIENT,20230125,3600.0,CE,0,250,0,0,2.2,-250,58435,OPTSTK,3600.00,3600.0
291,23 JAN 2023,A1959,NIFTY,20230223,17800.0,CE,250,0,0,250,554.1,0,58444,OPTIDX,17800.00,17800.0
292,23 JAN 2023,A1977,NIFTY,20230125,18250.0,CE,0,500,500,0,22.45,0,55904,OPTIDX,18250.00,18250.0
293,23 JAN 2023,A2000,BANKNIFTY,20230125,42500.0,PE,0,0,100,100,77.05,0,55515,OPTIDX,42500.00,42500.0
294,23 JAN 2023,A2142,GUJGASLTD,20230125,0.0, ,1250,0,0,0,471.0,1250,48147,FUTSTK, ,0.0
295,23 JAN 2023,A2142,METROPOLIS,20230125,0.0, ,800,0,0,0,1327.4,800,51102,FUTSTK, ,0.0
296,23 JAN 2023,A2142,ADANIPORTS,20230125,0.0, ,5000,0,0,0,770.35,5000,36153,FUTSTK, ,0.0
297,23 JAN 2023,A2142,WIPRO,20230125,0.0, ,6000,0,0,0,406.75,6000,55305,FUTSTK, ,0.0
298,23 JAN 2023,A2166,AMBUJACEM,20230223,0.0, ,0,0,12600,0,505.1,12600,48795,FUTSTK, ,0.0
299,23 JAN 2023,A2166,AMBUJACEM,20230125,0.0, ,59400,0,0,59400,501.9,0,36362,FUTSTK, ,0.0
300,23 JAN 2023,A2166,INDUSINDBK,20230125,0.0, ,3150,0,450,3150,1203.4,450,48229,FUTSTK, ,0.0
301,23 JAN 2023,A2166,INDIGO,20230125,0.0, ,300,0,0,300,2119.2,0,48228,FUTSTK, ,0.0
302,23 JAN 2023,A2221,TATACOMM,20230223,0.0, ,1000,0,0,0,1389.0,1000,57714,FUTSTK, ,0.0
303,23 JAN 2023,A2221,TATACOMM,20230125,1400.0,PE,0,1500,0,0,32.85,-1500,150642,OPTSTK,1400.00,1400.0
304,23 JAN 2023,A2231,BANKNIFTY,20230125,43000.0,PE,0,0,25,25,269.55,0,55526,OPTIDX,43000.00,43000.0
305,23 JAN 2023,A2268,BPCL,20230125,0.0, ,3600,0,0,0,350.2,3600,45391,FUTSTK, ,0.0
306,23 JAN 2023,A2268,PEL,20230125,0.0, ,2200,0,0,0,849.3,2200,55255,FUTSTK, ,0.0
307,23 JAN 2023,A2684,ADANIENT,20230223,0.0, ,0,0,1000,0,3443.6,1000,48788,FUTSTK, ,0.0
308,23 JAN 2023,A2684,ASIANPAINT,20230125,0.0, ,400,0,0,0,2793.6,400,36795,FUTSTK, ,0.0
309,23 JAN 2023,A2684,ADANIPORTS,20230125,0.0, ,2500,0,0,0,770.35,2500,36153,FUTSTK, ,0.0
310,23 JAN 2023,A2684,POLYCAB,20230125,0.0, ,5700,0,900,1500,2810.0,5100,55263,FUTSTK, ,0.0
311,23 JAN 2023,A2684,TATAMOTORS,20230223,0.0, ,111150,0,0,0,410.25,111150,57716,FUTSTK, ,0.0
312,23 JAN 2023,A2684,TATAMOTORS,20230125,0.0, ,2850,0,0,0,409.05,2850,55287,FUTSTK, ,0.0
313,23 JAN 2023,A2684,BANDHANBNK,20230125,245.0,CE,0,0,18000,37800,4.8,-19800,75684,OPTSTK,245.00,245.0
314,23 JAN 2023,A2684,BANDHANBNK,20230125,245.0,PE,0,0,9000,0,2.05,9000,75685,OPTSTK,245.00,245.0
315,23 JAN 2023,A2684,BHARATFORG,20230125,930.0,CE,4000,0,0,0,0.35,4000,79956,OPTSTK,930.00,930.0
316,23 JAN 2023,A2684,CANBK,20230125,340.0,CE,0,0,2700,2700,0.5,0,82841,OPTSTK,340.00,340.0
317,23 JAN 2023,A2684,CANFINHOME,20230125,550.0,CE,0,0,21450,21450,7.0,0,83119,OPTSTK,550.00,550.0
318,23 JAN 2023,A2684,FEDERALBNK,20230125,140.0,CE,0,5000,5000,0,0.2,0,92071,OPTSTK,140.00,140.0
319,23 JAN 2023,A2684,IDFCFIRSTB,20230125,61.0,CE,0,0,30000,45000,0.3,-15000,114733,OPTSTK,61.00,61.0
320,23 JAN 2023,A2684,INDUSTOWER,20230125,177.5,CE,0,0,11200,11200,0.85,0,116591,OPTSTK,177.50,177.5
321,23 JAN 2023,A2684,KOTAKBANK,20230125,1780.0,PE,0,0,2000,2000,7.8,0,119098,OPTSTK,1780.00,1780.0
322,23 JAN 2023,A2684,LTIM,20230125,4300.0,PE,0,0,0,3900,24.75,-3900,120526,OPTSTK,4300.00,4300.0
323,23 JAN 2023,A2684,LTIM,20230125,4400.0,CE,0,0,300,300,35.7,0,120527,OPTSTK,4400.00,4400.0
324,23 JAN 2023,A2684,LTIM,20230125,4500.0,CE,0,0,900,0,9.9,900,120529,OPTSTK,4500.00,4500.0
325,23 JAN 2023,A2684,LTTS,20230125,3100.0,PE,0,8800,0,0,1.55,-8800,120622,OPTSTK,3100.00,3100.0
326,23 JAN 2023,A2684,LTTS,20230125,3300.0,CE,0,0,4000,3400,48.65,600,120629,OPTSTK,3300.00,3300.0
327,23 JAN 2023,A2684,PNB,20230125,58.0,CE,0,48000,0,0,0.4,-48000,147479,OPTSTK,58.00,58.0
328,23 JAN 2023,A2684,PVR,20230125,1680.0,CE,0,18315,0,0,2.9,-18315,147803,OPTSTK,1680.00,1680.0
329,23 JAN 2023,A2684,SAIL,20230223,90.0,PE,0,64000,64000,0,2.55,0,104318,OPTSTK,90.00,90.0
330,23 JAN 2023,6405,BANDHANBNK,20230125,240.0,PE,0,0,135000,192600,1.0,-57600,75683,OPTSTK,240.00,240.0
331,23 JAN 2023,6405,BANDHANBNK,20230125,300.0,CE,0,3600,3600,0,0.1,0,75713,OPTSTK,300.00,300.0
332,23 JAN 2023,6405,BEL,20230125,102.0,PE,22800,0,0,0,1.0,22800,78855,OPTSTK,102.00,102.0
333,23 JAN 2023,6405,BHEL,20230125,81.0,CE,0,336000,336000,157500,0.65,-157500,81168,OPTSTK,81.00,81.0
334,23 JAN 2023,6405,BHEL,20230125,81.0,PE,0,10500,21000,10500,1.45,0,81170,OPTSTK,81.00,81.0
335,23 JAN 2023,6405,BANKBARODA,20230125,175.0,PE,5850,0,0,5850,0.15,0,76071,OPTSTK,175.00,175.0
336,23 JAN 2023,6405,CANBK,20230125,325.0,CE,0,0,583200,653400,2.95,-70200,82835,OPTSTK,325.00,325.0
337,23 JAN 2023,6405,CANBK,20230125,340.0,CE,0,0,86400,89100,0.5,-2700,82841,OPTSTK,340.00,340.0
338,23 JAN 2023,6405,CONCOR,20230125,730.0,CE,2000,0,4000,0,3.4,6000,85902,OPTSTK,730.00,730.0
339,23 JAN 2023,6405,CROMPTON,20230125,360.0,CE,0,12000,0,0,0.05,-12000,86522,OPTSTK,360.00,360.0
340,23 JAN 2023,6405,CHOLAFIN,20230125,700.0,PE,0,0,0,3750,1.25,-3750,84121,OPTSTK,700.00,700.0
341,23 JAN 2023,6405,CUB,20230125,200.0,CE,5000,0,0,0,0.05,5000,86738,OPTSTK,200.00,200.0
342,23 JAN 2023,6405,DALBHARAT,20230125,1900.0,PE,0,3000,500,0,132.3,-2500,87695,OPTSTK,1900.00,1900.0
343,23 JAN 2023,6405,DIVISLAB,20230125,3480.0,CE,0,600,0,0,1.8,-600,82998,OPTSTK,3480.00,3480.0
344,23 JAN 2023,6405,DIXON,20230125,3500.0,CE,0,0,500,500,39.45,0,88382,OPTSTK,3500.00,3500.0
345,23 JAN 2023,6405,DLF,20230125,380.0,CE,0,0,1650,0,0.45,1650,88790,OPTSTK,380.00,380.0
346,23 JAN 2023,6405,ESCORTS,20230125,2160.0,CE,0,0,3025,2475,2.9,550,89541,OPTSTK,2160.00,2160.0
347,23 JAN 2023,6405,EXIDEIND,20230125,187.5,CE,0,0,3600,3600,0.4,0,90797,OPTSTK,187.50,187.5
348,23 JAN 2023,6405,EXIDEIND,20230125,192.5,CE,0,57600,0,0,0.15,-57600,90903,OPTSTK,192.50,192.5
349,23 JAN 2023,6405,FEDERALBNK,20230125,137.5,CE,0,0,15000,5000,0.55,10000,88486,OPTSTK,137.50,137.5
350,23 JAN 2023,6405,FSL,20230125,115.0,CE,10400,0,0,0,0.1,10400,93065,OPTSTK,115.00,115.0
351,23 JAN 2023,6405,GAIL,20230125,101.0,CE,0,0,64050,64050,1.55,0,93633,OPTSTK,101.00,101.0
352,23 JAN 2023,6405,GAIL,20230125,99.0,PE,0,0,36600,36600,0.1,0,93630,OPTSTK,99.00,99.0
353,23 JAN 2023,6405,GODREJCP,20230125,1000.0,CE,0,1000,0,0,0.25,-1000,97639,OPTSTK,1000.00,1000.0
354,23 JAN 2023,6405,GNFC,20230125,580.0,PE,0,0,7800,13000,6.0,-5200,95802,OPTSTK,580.00,580.0
355,23 JAN 2023,6405,GODREJPROP,20230125,1320.0,CE,0,0,0,6800,0.15,-6800,97727,OPTSTK,1320.00,1320.0
356,23 JAN 2023,6405,INDUSINDBK,20230125,1220.0,CE,450,0,12150,9900,4.9,2700,116265,OPTSTK,1220.00,1220.0
357,23 JAN 2023,6405,ICICIGI,20230125,1300.0,CE,0,6375,0,0,0.25,-6375,109457,OPTSTK,1300.00,1300.0
358,23 JAN 2023,6405,INDIAMART,20230125,4400.0,PE,450,0,0,450,2.85,0,115975,OPTSTK,4400.00,4400.0
359,23 JAN 2023,6405,INDIGO,20230125,2080.0,PE,900,0,0,900,7.45,0,116131,OPTSTK,2080.00,2080.0
360,23 JAN 2023,6405,INDIGO,20230125,2140.0,CE,0,7500,5700,0,13.15,-1800,116136,OPTSTK,2140.00,2140.0
361,23 JAN 2023,6405,IGL,20230125,440.0,CE,0,37125,38500,1375,1.3,0,115423,OPTSTK,440.00,440.0
362,23 JAN 2023,TM0001,BANKNIFTY,20230125,42700.0,CE,0,0,150,150,291.55,0,55518,OPTIDX,42700.00,42700.0
363,23 JAN 2023,TP068,BANKNIFTY,20230125,43500.0,CE,0,0,25,25,19.25,0,55538,OPTIDX,43500.00,43500.0
364,23 JAN 2023,V03036,BANKNIFTY,20230125,43000.0,PE,0,0,50,50,269.55,0,55526,OPTIDX,43000.00,43000.0
365,23 JAN 2023,V15040,HDFCBANK,20230125,1620.0,PE,550,0,0,0,0.6,550,104358,OPTSTK,1620.00,1620.0
366,23 JAN 2023,V18003,BHEL,20230125,86.0,CE,0,0,0,10500,0.1,-10500,81192,OPTSTK,86.00,86.0
367,23 JAN 2023,V18003,BHEL,20230125,88.0,CE,0,0,0,10500,0.05,-10500,81196,OPTSTK,88.00,88.0
368,23 JAN 2023,V18003,PNB,20230125,64.0,CE,0,0,0,16000,0.05,-16000,56736,OPTSTK,64.00,64.0
369,23 JAN 2023,V25009,NIFTY,20230125,18600.0,CE,50,0,0,0,1.7,50,55920,OPTIDX,18600.00,18600.0
370,23 JAN 2023,VRM004,HINDALCO,20230125,520.0,CE,1400,0,0,0,0.2,1400,105286,OPTSTK,520.00,520.0
371,23 JAN 2023,VRM148,DLF,20230125,0.0, ,19800,0,0,0,369.55,19800,48123,FUTSTK, ,0.0
372,23 JAN 2023,VRM148,SAIL,20230223,0.0, ,104000,0,0,0,93.45,104000,57702,FUTSTK, ,0.0
373,23 JAN 2023,VRM174,BANKNIFTY,20230125,43000.0,PE,0,0,50,50,269.55,0,55526,OPTIDX,43000.00,43000.0
374,23 JAN 2023,VRM177,BANKNIFTY,20230125,43000.0,PE,0,0,100,100,269.55,0,55526,OPTIDX,43000.00,43000.0
375,23 JAN 2023,ZH036,BANDHANBNK,20230125,0.0, ,5400,0,0,3600,247.75,1800,38903,FUTSTK, ,0.0
376,23 JAN 2023,6405,IRCTC,20230125,670.0,CE,0,4375,0,0,0.85,-4375,117482,OPTSTK,670.00,670.0
377,23 JAN 2023,6405,ITC,20230125,330.0,PE,1600,0,0,1600,0.25,0,117880,OPTSTK,330.00,330.0
378,23 JAN 2023,6405,JINDALSTEL,20230125,570.0,PE,0,3750,1250,0,0.5,-2500,118206,OPTSTK,570.00,570.0
379,23 JAN 2023,6405,KOTAKBANK,20230125,1900.0,CE,400,0,0,0,0.55,400,119109,OPTSTK,1900.00,1900.0
380,23 JAN 2023,6405,LAURUSLABS,20230125,410.0,CE,0,37400,0,0,0.05,-37400,119931,OPTSTK,410.00,410.0
381,23 JAN 2023,6405,LALPATHLAB,20230125,2100.0,PE,0,14500,6000,16000,7.65,-24500,119656,OPTSTK,2100.00,2100.0
382,23 JAN 2023,6405,L&TFH,20230125,87.0,PE,35696,0,0,0,0.05,35696,119274,OPTSTK,87.00,87.0
383,23 JAN 2023,6405,L&TFH,20230125,88.0,PE,8924,0,0,0,0.05,8924,119276,OPTSTK,88.00,88.0
384,23 JAN 2023,6405,LTIM,20230125,4300.0,PE,0,0,5700,12450,24.75,-6750,120526,OPTSTK,4300.00,4300.0
385,23 JAN 2023,6405,LTTS,20230223,4000.0,CE,0,0,2600,0,7.1,2600,93212,OPTSTK,4000.00,4000.0
386,23 JAN 2023,6405,LTTS,20230125,3250.0,PE,0,2600,1800,1000,8.05,-1800,120628,OPTSTK,3250.00,3250.0
387,23 JAN 2023,6405,LTTS,20230125,3400.0,CE,600,0,10000,8000,10.2,2600,120633,OPTSTK,3400.00,3400.0
388,23 JAN 2023,6405,LTTS,20230125,3600.0,CE,4400,0,600,1200,1.25,3800,120641,OPTSTK,3600.00,3600.0
389,23 JAN 2023,6405,MCX,20230125,1600.0,CE,0,1600,9200,400,2.6,7200,122381,OPTSTK,1600.00,1600.0
390,23 JAN 2023,6405,M&MFIN,20230125,210.0,PE,4000,0,0,4000,0.1,0,121186,OPTSTK,210.00,210.0
391,23 JAN 2023,6405,MGL,20230125,880.0,CE,0,4000,0,0,6.95,-4000,123203,OPTSTK,880.00,880.0
392,23 JAN 2023,6405,MPHASIS,20230125,2100.0,CE,0,0,9350,8250,6.1,1100,124674,OPTSTK,2100.00,2100.0
393,23 JAN 2023,6405,MPHASIS,20230125,2150.0,CE,0,0,1375,1375,1.7,0,124890,OPTSTK,2150.00,2150.0
394,23 JAN 2023,6405,NAUKRI,20230125,3900.0,CE,0,4750,3750,2250,6.5,-3250,131879,OPTSTK,3900.00,3900.0
395,23 JAN 2023,6405,NESTLEIND,20230125,20500.0,CE,0,480,0,360,7.65,-840,139903,OPTSTK,20500.00,20500.0
396,23 JAN 2023,6405,NTPC,20230125,170.0,CE,11400,0,0,11400,0.15,0,145401,OPTSTK,170.00,170.0
397,23 JAN 2023,6405,ONGC,20230125,140.0,PE,7700,0,0,0,0.05,7700,55063,OPTSTK,140.00,140.0
398,23 JAN 2023,6405,PERSISTENT,20230125,4300.0,PE,0,0,11725,15750,4.9,-4025,146434,OPTSTK,4300.00,4300.0
399,23 JAN 2023,6405,PERSISTENT,20230125,4400.0,PE,0,0,12775,13825,13.5,-1050,146438,OPTSTK,4400.00,4400.0
400,23 JAN 2023,6405,PERSISTENT,20230125,4500.0,CE,0,700,20825,15400,44.6,4725,146441,OPTSTK,4500.00,4500.0
401,23 JAN 2023,6405,PERSISTENT,20230125,4650.0,CE,0,0,700,1225,11.8,-525,146447,OPTSTK,4650.00,4650.0
402,23 JAN 2023,6405,PFC,20230125,151.0,CE,0,0,0,12400,1.35,-12400,146799,OPTSTK,151.00,151.0
403,23 JAN 2023,6405,PETRONET,20230223,250.0,CE,0,0,6000,3000,1.05,3000,99321,OPTSTK,250.00,250.0
404,23 JAN 2023,6405,PETRONET,20230223,215.0,PE,0,0,3000,0,1.85,3000,99294,OPTSTK,215.00,215.0
405,23 JAN 2023,6405,PNB,20230125,57.0,PE,0,0,304000,304000,0.85,0,147478,OPTSTK,57.00,57.0
406,23 JAN 2023,6405,PNB,20230125,58.0,PE,0,64000,32000,0,1.5,-32000,147480,OPTSTK,58.00,58.0
407,23 JAN 2023,6405,PVR,20230223,1500.0,PE,0,2442,1628,0,20.35,-814,100968,OPTSTK,1500.00,1500.0
408,23 JAN 2023,6405,PVR,20230125,1560.0,PE,3256,0,0,2442,1.15,814,147792,OPTSTK,1560.00,1560.0
